id,brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,car_score,milage_per_year,price
372,34,1340,13,79876,3,710,17,48,25,1,0,803,5705.428571428572,40999
373,33,141,20,66840,3,138,4,48,3,0,0,196,3182.8571428571427,10500
374,33,1437,2,14700,3,803,9,25,25,1,0,865,4900.0,27000
375,34,1405,3,1500,3,781,30,45,43,1,0,902,375.0,46900
376,32,1442,3,33818,3,732,27,158,25,1,0,945,8454.5,45861
377,13,443,9,113000,3,367,5,87,3,0,0,465,11300.0,11250
378,42,1776,1,2857,3,1009,25,45,6,1,0,1088,1428.5,103500
379,34,506,12,93000,3,255,4,87,6,0,0,355,7153.846153846154,16500
380,26,556,2,17000,3,686,19,48,25,0,0,781,5666.666666666667,39500
381,41,1281,6,18000,3,905,15,87,25,1,0,1035,2571.4285714285716,68500
382,34,1717,8,41500,3,973,30,87,25,0,0,1118,4611.111111111111,41500
383,29,1265,2,12000,3,826,17,87,25,1,0,958,4000.0,99000
384,50,1794,3,24781,3,976,20,210,121,1,0,1330,6195.25,38532
385,36,1043,4,19500,3,792,30,48,25,1,0,898,3900.0,115000
386,45,1756,4,1795,3,976,44,24,104,1,0,1151,359.0,69995
387,33,665,16,153843,3,307,4,60,3,0,0,377,9049.588235294117,6750
388,17,420,21,50000,3,303,4,2,6,1,0,318,2272.7272727272725,53000
389,23,480,11,89700,3,252,5,45,6,0,0,311,7475.0,16500
390,3,185,11,99982,3,287,3,149,3,0,0,445,8331.833333333334,12000
391,51,1698,5,9005,3,1052,34,45,25,1,0,1159,1500.8333333333333,44999
392,28,623,12,152000,3,384,4,45,6,0,0,442,11692.307692307691,10600
393,38,1079,9,76000,3,606,4,87,25,1,0,725,7600.0,29000
394,35,1502,5,26500,3,843,19,45,25,1,0,935,4416.666666666667,47500
395,26,1473,2,8400,3,642,19,87,25,0,0,776,2800.0,53000
396,28,676,7,93000,3,349,4,45,25,1,0,426,11625.0,20500
397,32,979,4,35999,3,756,31,24,25,1,0,839,7199.8,35999
398,36,816,6,49208,3,590,4,60,43,1,0,700,7029.714285714285,25000
399,11,534,12,110000,3,423,17,45,6,0,0,494,8461.538461538461,6000
400,13,472,11,60000,3,341,4,48,25,1,0,421,5000.0,9500
401,26,74,17,161900,2,19,4,48,3,0,0,76,8994.444444444445,9950
402,30,925,16,220450,3,108,2,24,3,0,0,140,12967.64705882353,3850
403,34,1053,12,76857,3,668,15,16,52,0,0,754,5912.076923076923,14900
404,31,1727,2,13500,3,743,31,45,25,1,0,847,4500.0,37500
405,25,1380,9,110000,3,772,5,16,25,1,0,821,11000.0,17500
406,16,400,14,94000,3,447,1,24,25,0,0,500,6266.666666666667,210000
407,34,1340,15,171000,3,380,4,48,25,0,0,460,10687.5,4750
408,18,737,8,71964,3,386,5,60,25,0,0,479,7996.0,30000
409,39,1359,6,32000,3,746,4,45,25,1,0,823,4571.428571428572,50000
410,15,1436,1,13600,3,824,31,45,54,1,0,957,6800.0,60000
411,32,1286,4,45000,3,769,31,48,25,1,0,876,9000.0,27450
412,26,894,4,26315,3,645,20,38,25,0,0,731,5263.0,36740
413,41,1281,8,48000,3,590,19,14,43,0,0,669,5333.333333333333,31000
414,25,417,10,110000,6,313,4,48,6,1,0,377,10000.0,21000
415,32,1272,8,102000,3,438,5,87,3,1,0,536,11333.333333333334,27000
416,30,1620,12,60000,3,452,4,48,6,0,0,513,4615.384615384615,24000
417,29,955,8,128000,3,492,17,45,25,0,0,582,14222.222222222223,13500
418,29,512,10,140200,5,374,4,45,25,0,0,453,12745.454545454546,9000
419,29,537,11,137273,3,555,4,48,6,1,0,616,11439.416666666666,23000
420,32,1102,9,92500,3,581,4,87,25,1,0,700,9250.0,19980
421,30,1586,6,18000,3,890,19,45,43,1,0,1000,2571.4285714285716,64000
422,28,942,11,111000,3,349,4,45,25,1,0,426,9250.0,15500
423,16,929,3,11322,3,679,13,87,25,0,0,807,2830.5,11498
424,32,117,14,116157,3,73,4,16,25,1,0,121,7743.8,9000
425,36,250,18,153843,3,130,5,24,6,0,0,168,8097.0,9975
426,34,1340,9,56000,3,710,15,45,25,0,0,798,5600.0,47498
427,41,1677,2,23300,3,880,36,45,25,1,0,989,7766.666666666667,75500
428,33,352,20,170000,3,195,4,48,3,0,0,253,8095.238095238095,4500
429,14,187,22,15167,3,167,4,45,3,1,0,222,659.4347826086956,10000
430,31,1259,2,24900,3,717,4,87,25,1,0,836,8300.0,44800
431,24,474,9,109580,3,166,5,24,25,0,0,223,10958.0,9400
432,30,833,12,91491,3,348,19,45,25,1,0,440,7037.7692307692305,14000
433,29,1757,2,4100,6,1020,4,60,25,1,0,1115,1366.6666666666667,81500
434,29,955,9,63450,3,478,4,45,25,1,0,555,6345.0,18000
435,40,1262,7,26000,3,607,19,103,25,0,0,757,3250.0,53722
436,30,953,5,40000,3,621,17,87,25,1,0,753,6666.666666666667,34000
437,41,1761,1,3300,6,951,17,103,54,1,0,1131,1650.0,84999
438,26,941,4,47500,3,686,4,48,25,1,0,766,9500.0,31000
439,17,702,6,10832,3,645,20,48,25,1,0,741,1547.4285714285713,28324
440,25,1061,6,52100,3,619,5,24,25,1,0,676,7442.857142857143,38000
441,30,436,9,59000,3,386,17,60,25,1,0,491,5900.0,19000
442,19,584,6,86000,3,687,4,45,3,1,0,742,12285.714285714286,43000
443,25,1120,6,81200,3,619,19,48,6,1,0,695,11600.0,28000
444,36,1693,1,15107,3,952,20,200,37,1,0,1212,7553.5,57619
445,29,513,6,67072,3,473,4,48,3,1,0,531,9581.714285714286,34900
446,25,565,8,39000,3,249,4,48,6,1,0,310,4333.333333333333,25000
447,31,865,9,53433,3,656,5,45,25,1,0,734,5343.3,51899
448,26,591,2,8794,3,642,19,48,25,1,0,737,2931.3333333333335,95000
449,30,1512,6,2823,3,934,15,16,25,1,0,993,403.2857142857143,84500
450,14,186,13,36500,3,51,4,16,3,0,0,77,2607.1428571428573,7000
451,33,1437,2,7900,3,803,9,24,25,1,0,864,2633.3333333333335,47500
452,34,1343,5,23900,3,781,30,45,25,1,0,884,3983.3333333333335,41000
453,41,686,13,67000,3,484,15,87,25,1,0,614,4785.714285714285,22000
454,32,1172,3,69548,3,819,29,48,42,0,0,941,17387.0,42950
455,32,1631,2,22000,3,924,31,48,25,1,0,1031,7333.333333333333,69790
456,41,17,20,158000,3,92,4,16,3,0,0,118,7523.809523809524,5500
457,22,1295,2,18185,3,633,14,134,37,1,0,821,6061.666666666667,72567
458,36,1755,1,2800,3,967,19,45,52,1,0,1086,1400.0,133000
459,32,319,10,75600,3,353,4,16,25,0,0,401,6872.727272727273,14950
460,13,1475,1,15500,3,764,9,45,25,1,0,846,7750.0,50500
461,19,67,16,90625,3,249,4,87,3,1,0,346,5330.882352941177,2300
462,33,1581,2,79089,3,752,27,134,58,1,0,974,26363.0,67190
463,2,922,13,76500,3,551,1,45,25,1,0,625,5464.285714285715,28000
464,33,1437,2,4000,3,803,9,45,25,1,0,885,1333.3333333333333,50000
465,36,1506,4,56000,3,894,4,48,64,1,0,1013,11200.0,49900
466,36,1154,4,38671,3,645,30,48,25,1,0,751,7734.2,35000
467,47,1737,3,850,3,1015,4,48,25,1,0,1095,212.5,314900
468,34,1588,7,40950,3,896,17,48,25,1,0,989,5118.75,39750
469,32,1102,6,74582,3,467,5,48,25,1,0,548,10654.57142857143,23000
470,34,1363,6,45203,3,976,21,45,25,1,0,1070,6457.571428571428,49999
471,5,615,2,1800,3,268,5,48,25,1,0,349,600.0,46900
472,25,317,18,92861,3,176,2,16,3,1,0,200,4887.421052631579,12500
473,32,1272,12,80081,3,182,4,45,25,0,0,259,6160.076923076923,12700
474,50,1329,14,45014,3,739,5,60,25,1,0,832,3000.9333333333334,41500
475,26,556,13,149460,3,502,4,87,3,1,0,599,10675.714285714286,229900
476,41,1180,9,52000,3,763,17,48,25,1,0,856,5200.0,55000
477,28,942,8,115872,3,743,19,45,43,1,0,853,12874.666666666666,17200
478,32,1272,11,62500,3,438,5,48,6,1,0,500,5208.333333333333,27000
479,36,455,13,170000,3,126,5,45,6,1,0,185,12142.857142857143,6000
480,5,165,14,83500,3,61,9,16,25,1,0,114,5566.666666666667,6500
481,29,804,12,90818,3,555,4,48,25,0,0,635,6986.0,7899
482,14,1314,3,26881,3,708,20,195,25,0,0,951,6720.25,30275
483,12,486,25,129999,3,386,9,16,52,0,0,466,4999.961538461538,7495
484,32,680,9,94500,3,423,17,87,3,1,0,533,9450.0,29000
485,18,405,13,152000,3,333,5,45,25,0,0,411,10857.142857142857,6999
486,30,787,16,120000,3,418,5,48,43,1,0,517,7058.823529411765,6999
487,25,298,10,126700,3,198,5,48,25,0,0,279,11518.181818181818,14000
488,34,1132,8,78101,3,737,15,48,25,1,0,828,8677.888888888889,34500
489,34,550,11,83315,3,514,17,48,25,0,0,607,6942.916666666667,19500
490,36,662,7,89000,3,386,4,87,25,0,0,505,11125.0,24000
491,29,801,8,51300,3,473,19,45,25,1,0,565,5700.0,24500
492,25,417,9,11563,6,313,6,87,25,0,0,437,1156.3,11995
493,23,916,6,81200,3,603,17,16,25,0,0,664,11600.0,20995
494,28,1647,3,26000,5,898,31,48,25,1,0,1007,6500.0,104000
495,32,1222,3,48000,5,865,5,48,3,1,0,926,12000.0,51500
496,19,1134,2,67400,3,687,4,45,25,1,0,764,22466.666666666668,41000
497,7,467,8,123000,1,319,2,48,54,0,0,424,13666.666666666666,15000
498,30,1663,2,22500,3,967,17,60,10,1,0,1057,7500.0,58900
499,12,730,8,50000,3,444,9,45,25,0,0,526,5555.555555555556,24900
500,32,1272,3,33812,3,769,4,60,25,1,0,861,8453.0,38000
501,30,847,6,27000,3,418,19,87,25,1,0,552,3857.1428571428573,48990
502,36,1755,1,8755,3,967,19,45,43,1,0,1077,4377.5,125900
503,26,1003,8,38100,3,642,9,24,25,1,0,703,4233.333333333333,21000
504,32,319,11,123500,3,205,5,87,25,0,0,325,10291.666666666666,11000
505,30,833,9,76000,3,672,17,45,25,1,0,762,7600.0,41500
506,34,503,13,192000,3,249,15,87,25,0,0,379,13714.285714285714,11000
507,30,1324,10,70582,3,736,19,48,54,0,0,860,6416.545454545455,15000
508,29,835,6,65000,3,590,17,45,43,1,0,698,9285.714285714286,33000
509,28,671,10,82900,3,450,19,45,25,1,0,542,7536.363636363636,18500
510,29,880,6,31000,3,555,4,45,25,0,0,632,4428.571428571428,28000
511,14,1559,4,12700,3,922,19,45,25,1,0,1014,2540.0,105000
512,40,1262,7,63500,3,607,17,16,43,1,0,686,7937.5,32900
513,33,1616,8,13500,3,935,36,60,25,1,0,1059,1500.0,75000
514,30,1478,4,6785,3,848,9,60,54,1,0,974,1357.0,66900
515,25,700,10,77300,3,412,5,87,25,1,0,532,7027.272727272727,41100
516,31,1435,8,96343,5,807,30,60,25,1,0,927,10704.777777777777,28000
517,29,513,8,71273,3,473,15,87,25,1,0,603,7919.222222222223,19950
518,33,1525,2,7458,3,803,19,48,52,1,0,925,2486.0,51900
519,34,1064,5,23083,3,719,17,45,25,1,0,809,3847.1666666666665,33500
520,32,1631,2,23850,5,949,31,24,25,1,0,1034,7950.0,56000
521,33,1037,5,51338,3,656,4,48,25,1,0,736,8556.333333333334,47900
522,25,1643,6,61000,3,921,31,87,25,1,0,1067,8714.285714285714,133500
523,32,1401,4,87500,3,769,31,87,25,1,0,915,17500.0,35200
524,34,1421,8,71962,3,976,28,45,25,1,0,1077,7995.777777777777,41688
525,29,1422,7,52500,3,816,17,45,3,1,0,884,6562.5,39999
526,25,1061,6,52100,3,619,5,48,52,1,0,727,7442.857142857143,32000
527,30,436,12,134602,3,386,17,45,6,0,0,457,10354.0,13500
528,25,684,8,103866,6,162,4,16,25,0,0,213,11540.666666666666,16500
529,32,643,9,70000,3,338,5,48,25,0,0,419,7000.0,26000
530,30,1378,6,66690,3,621,17,45,25,1,0,711,9527.142857142857,24900
531,34,1615,6,76474,3,903,15,48,25,1,0,994,10924.857142857143,51999
532,26,1387,2,43000,3,642,4,103,25,1,0,777,14333.333333333334,46500
533,41,1013,11,110000,3,519,17,45,6,1,0,590,9166.666666666666,9000
534,11,173,17,117000,3,412,4,16,6,0,0,441,6500.0,9975
535,29,513,12,111564,3,237,5,48,3,1,0,296,8581.846153846154,11000
536,28,671,11,83000,3,450,5,45,25,1,0,528,6916.666666666667,14500
537,19,832,5,13828,6,540,6,48,6,1,0,606,2304.6666666666665,24200
538,30,1738,6,3213,3,977,19,45,25,1,0,1069,459.0,20599
539,19,977,5,48210,3,705,14,24,25,1,0,771,8035.0,30990
540,36,1209,7,101800,2,466,4,45,25,0,0,542,12725.0,17500
541,33,1702,1,2500,3,962,4,45,25,1,0,1039,1250.0,93999
542,30,895,8,60000,3,543,17,48,25,1,0,636,6666.666666666667,55000
543,33,224,20,185000,3,49,4,24,3,0,0,83,8809.52380952381,8550
544,41,1668,4,19800,3,1007,19,16,25,1,0,1070,3960.0,94999
545,12,345,10,80000,3,367,4,16,25,1,0,415,7272.727272727273,14500
546,28,623,10,112465,3,384,4,45,6,0,0,442,10224.09090909091,10499
547,21,667,10,136000,3,333,17,87,25,1,0,465,12363.636363636364,11000
548,32,1102,9,150000,3,581,4,48,25,1,0,661,15000.0,29500
549,27,243,23,130000,3,150,2,103,6,1,0,264,5416.666666666667,14950
550,30,1623,4,28399,3,979,17,87,25,1,0,1111,5679.8,44900
551,24,1403,4,69487,3,764,4,149,25,0,0,945,13897.4,32000
552,34,1424,6,10500,3,514,17,45,6,1,0,585,1500.0,28000
553,20,1009,3,27836,3,592,20,64,25,1,0,704,6959.0,36969
554,12,45,20,156350,3,40,4,45,6,0,0,98,7445.238095238095,7450
555,20,259,26,141775,3,57,1,60,6,0,0,127,5250.925925925926,6800
556,13,75,18,16200,3,63,4,87,3,0,0,160,852.6315789473684,4995
557,26,356,19,146000,3,123,4,24,3,0,0,157,7300.0,15900
558,13,172,5,56910,3,205,5,24,6,1,0,243,9485.0,37300
559,25,613,15,170000,3,143,4,2,6,0,0,158,10625.0,8950
560,28,942,8,50000,3,743,19,48,6,0,0,819,5555.555555555556,29000
561,28,618,11,101453,2,358,5,60,5,1,0,430,8454.416666666666,30500
562,30,254,13,239000,3,185,4,16,25,1,0,233,17071.428571428572,7000
563,24,873,2,22101,3,618,27,162,25,1,0,835,7367.0,23998
564,12,730,4,18500,3,444,5,16,25,1,0,493,3700.0,29000
565,28,585,6,53500,3,385,19,48,6,0,0,461,7642.857142857143,28900
566,14,1142,8,118000,3,502,4,45,25,0,0,579,13111.111111111111,12500
567,30,1478,9,74000,3,848,17,16,25,1,0,909,7400.0,26000
568,41,1368,8,64600,3,988,17,48,52,1,0,1108,7177.777777777777,42000
569,32,1206,5,53401,3,696,31,48,25,1,0,803,8900.166666666666,33500
570,11,291,16,110750,3,412,17,16,25,0,0,473,6514.705882352941,16000
571,30,384,12,123500,3,418,5,48,25,1,0,499,9500.0,10900
572,39,1326,3,22457,3,708,27,107,25,1,0,870,5614.25,41741
573,32,1610,2,4200,3,916,31,48,3,0,0,1001,1400.0,22500
574,33,240,23,167000,3,102,4,45,3,1,0,157,6958.333333333333,8000
575,14,1814,11,76500,3,1053,3,24,25,1,0,1108,6375.0,5699
576,30,925,23,60000,3,336,9,45,3,0,0,396,2500.0,25000
577,30,631,10,96000,3,386,9,87,25,0,0,510,8727.272727272728,8500
578,32,1401,5,51354,3,769,5,87,6,1,0,870,8559.0,19975
579,32,643,8,89352,3,916,17,87,25,1,0,1048,9928.0,21400
580,39,1360,5,52000,5,608,5,87,3,1,0,708,8666.666666666666,42000
581,30,384,13,122600,3,418,19,24,6,0,0,470,8757.142857142857,12995
582,33,1670,3,9200,3,962,17,60,25,1,0,1067,2300.0,35000
583,50,1659,7,6987,3,1056,37,252,121,1,0,1469,873.375,185500
584,30,634,9,112000,3,386,17,48,43,0,0,497,11200.0,24000
585,32,1526,1,3421,3,799,29,190,89,1,0,1110,1710.5,84620
586,26,61,13,162482,3,51,5,24,6,1,0,89,11605.857142857143,10340
587,19,412,13,149000,3,261,4,14,6,1,0,288,10642.857142857143,17900
588,32,1206,4,67650,3,769,31,60,3,1,0,866,13530.0,36000
589,28,942,8,112000,3,743,19,45,6,1,0,816,12444.444444444445,35500
590,47,1737,7,79000,3,1015,4,45,25,1,0,1092,9875.0,30000
591,20,259,27,63850,3,57,1,48,25,1,0,134,2280.3571428571427,16900
592,12,486,10,142314,3,386,9,45,25,1,0,468,12937.636363636364,35500
593,25,869,11,101387,3,284,4,45,25,0,0,361,8448.916666666666,28500
594,28,770,11,95570,2,358,4,48,6,1,0,418,7964.166666666667,23500
595,32,979,14,90000,3,441,2,45,25,1,0,516,6000.0,9000
596,41,1614,4,8800,3,969,15,87,25,1,0,1099,1760.0,68000
597,30,1225,8,77000,3,543,19,48,52,0,0,665,8555.555555555555,42000
598,29,292,12,120000,3,257,4,238,10,1,0,512,9230.76923076923,16000
599,15,424,16,106335,3,346,17,87,25,0,0,478,6255.0,14500
600,19,412,10,86000,3,488,4,48,25,1,0,568,7818.181818181818,13500
601,30,925,9,106000,3,577,17,16,25,1,0,638,10600.0,119999
602,18,1521,6,54000,3,862,4,24,43,1,0,936,7714.285714285715,47350
603,35,1136,5,41000,3,624,17,48,52,1,0,744,6833.333333333333,51999
604,18,303,8,96000,3,324,5,45,25,0,0,402,10666.666666666666,12000
605,34,646,9,88000,2,413,15,60,3,1,0,493,8800.0,16500
606,26,1109,6,81200,3,642,19,48,25,1,0,737,11600.0,26485
607,30,318,10,78007,3,151,17,16,25,1,0,212,7091.545454545455,14900
608,32,319,12,199296,3,205,5,87,25,0,0,325,15330.461538461539,19998
609,30,787,7,99769,3,418,19,87,25,1,0,552,12471.125,18000
610,21,667,7,89106,3,626,17,48,6,0,0,700,11138.25,30000
611,27,358,18,35134,3,265,5,45,3,1,0,321,1849.157894736842,18500
612,30,1133,6,42000,3,672,19,60,25,0,0,779,6000.0,38500
613,19,1284,9,65000,3,651,5,48,25,1,0,732,6500.0,43500
614,38,1079,9,5200,3,606,4,87,52,1,0,752,520.0,21500
615,22,336,13,132272,3,384,4,24,6,0,0,421,9448.0,5000
616,45,625,19,130000,3,407,4,24,6,1,0,444,6500.0,2899
617,32,171,13,110000,6,597,4,48,25,1,0,680,7857.142857142857,6000
618,13,382,10,128000,3,288,9,87,52,0,0,439,11636.363636363636,11000
619,7,1382,3,4700,1,319,30,87,25,1,0,462,1175.0,45999
620,32,1646,2,44000,5,949,31,16,43,1,0,1044,14666.666666666666,44000
621,34,550,10,86300,3,514,4,45,25,0,0,591,7845.454545454545,15500
622,14,186,16,187000,3,51,4,45,3,0,0,106,11000.0,6500
623,34,1717,5,40000,3,973,30,87,43,1,0,1136,6666.666666666667,57000
624,21,667,7,91239,3,333,4,48,6,1,0,394,11404.875,17000
625,32,491,4,42728,3,756,4,45,43,1,0,851,8545.6,46500
626,29,1613,7,61000,3,886,17,103,25,1,0,1034,7625.0,87000
627,17,509,7,33850,3,350,5,60,25,1,0,443,4231.25,16500
628,34,1421,7,23151,3,802,15,48,25,0,0,893,2893.875,39860
629,33,817,15,111228,2,328,5,45,25,0,0,405,6951.75,10900
630,36,876,8,50000,3,386,5,45,25,1,0,464,5555.555555555556,50000
631,29,1481,5,41000,6,825,19,45,25,1,0,920,6833.333333333333,49999
632,32,960,5,32000,2,838,4,60,3,1,0,907,5333.333333333333,39000
633,32,1682,2,1500,3,916,31,48,25,1,0,1023,500.0,74500
634,25,565,8,72900,3,249,5,48,6,0,0,311,8100.0,22999
635,13,669,5,46000,3,435,19,87,25,1,0,569,7666.666666666667,50000
636,6,344,19,155500,3,96,4,2,43,0,0,148,7775.0,5800
637,32,1102,3,24850,3,581,4,48,25,1,0,661,6212.5,79999
638,19,159,20,162000,3,62,0,60,3,0,0,128,7714.285714285715,7300
639,33,891,6,54500,5,644,5,60,25,1,0,739,7785.714285714285,37300
640,13,484,9,107000,6,294,5,45,3,0,0,353,10700.0,16000
641,41,842,29,127000,1,319,17,60,3,1,0,400,4233.333333333333,20000
642,23,915,9,57550,3,518,17,16,3,0,0,557,5755.0,37500
643,32,979,12,49990,3,441,9,16,25,0,0,494,3845.3846153846152,21000
644,29,587,9,64549,3,257,17,45,25,1,0,347,6454.9,19000
645,32,1610,3,33080,3,916,31,48,25,1,0,1023,8270.0,42000
646,34,1469,4,49899,3,719,30,45,25,1,0,822,9979.8,59980
647,38,1414,3,12500,3,842,19,48,25,1,0,937,3125.0,86900
648,32,751,22,161900,2,0,4,87,5,0,0,98,7039.130434782609,3950
649,19,1158,8,53677,3,626,19,48,3,1,0,699,5964.111111111111,24850
650,30,347,10,84709,3,386,19,16,25,1,0,449,7700.818181818182,13800
651,11,295,7,77000,3,211,17,45,3,0,0,279,9625.0,19996
652,16,1096,4,22227,3,679,13,48,3,1,0,746,4445.4,35113
653,39,1443,18,170000,3,158,4,45,3,1,0,213,8947.368421052632,5800
654,34,1451,3,14381,3,976,21,24,25,1,0,1049,3595.25,44249
655,29,813,9,70773,3,504,19,48,25,1,0,599,7077.3,61599
656,32,1206,3,61874,3,799,29,45,25,1,0,901,15468.5,47995
657,32,1286,3,7388,3,799,29,197,25,1,0,1053,1847.0,54999
658,32,1381,4,54000,3,858,31,48,25,1,0,965,10800.0,425000
659,36,1706,1,2046,3,419,4,60,43,1,0,529,1023.0,77900
660,33,1670,3,12500,3,962,17,48,25,0,0,1055,3125.0,24000
661,34,503,13,134000,3,249,4,87,6,0,0,349,9571.42857142857,11900
662,19,128,20,138000,3,38,4,16,3,0,0,64,6571.428571428572,5100
663,32,979,14,69000,3,396,2,48,25,0,0,474,4600.0,20000
664,19,657,14,157000,3,538,17,45,6,1,0,609,10466.666666666666,9000
665,29,910,9,25300,3,568,15,48,3,1,0,637,2530.0,40000
666,19,144,10,112180,6,583,6,9,3,1,0,607,10198.181818181818,8900
667,14,60,14,172024,3,51,0,45,43,0,0,142,11468.266666666666,7500
668,34,500,12,81696,5,770,2,48,3,1,0,828,6284.307692307692,15900
669,32,1166,5,53550,3,637,29,24,10,1,0,703,8925.0,35690
670,33,26,13,110000,3,67,4,14,10,0,0,98,7857.142857142857,6000
671,47,1737,7,16500,3,964,19,48,10,1,0,1044,2062.5,39900
672,17,848,5,35340,3,520,4,24,52,1,0,603,5890.0,23900
673,24,1059,7,49700,3,638,4,24,25,1,0,694,6212.5,19900
674,33,1246,2,7500,3,803,4,60,25,1,0,895,2500.0,47000
675,26,567,11,162100,3,325,5,48,25,1,0,406,13508.333333333334,7500
676,33,1670,3,13700,3,962,4,48,25,1,0,1042,3425.0,45000
677,33,893,7,98000,3,427,5,16,25,0,0,476,12250.0,12500
678,30,254,13,91420,3,185,17,103,6,1,0,314,6530.0,11900
679,29,801,8,87500,3,257,17,45,25,1,0,347,9722.222222222223,18500
680,30,1512,6,18000,3,934,19,87,25,1,0,1068,2571.4285714285716,45000
681,32,799,7,115000,3,423,4,48,25,1,0,503,14375.0,29000
682,27,1531,7,26000,3,883,19,48,25,0,0,978,3250.0,80000
683,30,1434,6,27965,3,814,15,103,25,1,0,960,3995.0,45000
684,41,1677,10,64800,3,880,15,60,3,1,0,961,5890.909090909091,18000
685,30,841,7,63150,3,596,4,48,25,0,0,676,7893.75,16000
686,29,1141,5,20394,3,683,20,77,33,1,0,816,3399.0,229900
687,25,1061,9,125900,3,619,4,48,6,1,0,680,12590.0,101000
688,21,451,11,58880,3,362,19,48,6,0,0,438,4906.666666666667,21000
689,32,1206,8,107000,2,711,5,45,3,1,0,766,11888.888888888889,30000
690,32,267,7,248000,2,250,4,45,6,1,0,307,31000.0,16500
691,30,14,12,122600,3,13,1,45,25,0,0,87,9430.76923076923,12900
692,34,692,9,90189,3,534,4,48,6,1,0,595,9018.9,17000
693,32,1206,4,22300,3,696,4,87,25,1,0,815,4460.0,28300
694,34,692,8,73500,3,534,15,48,6,1,0,606,8166.666666666667,20990
695,50,1794,3,9500,3,1040,4,45,52,1,0,1144,2375.0,279900
696,34,1688,7,40080,3,933,17,48,54,1,0,1055,5010.0,67000
697,41,686,6,74000,3,484,4,60,25,1,0,576,10571.42857142857,25500
698,12,294,16,190640,3,57,1,45,6,0,0,112,11214.117647058823,2000
699,26,1409,2,47907,3,754,20,156,71,1,0,1004,15969.0,40368
700,33,1131,7,44800,3,743,5,45,25,1,0,821,5600.0,52500
701,22,1017,7,81880,3,645,14,134,37,1,0,833,10235.0,22495
702,34,503,9,83112,3,249,15,45,25,1,0,337,8311.2,17700
703,32,1401,3,67072,3,927,4,60,25,1,0,1019,16768.0,29900
704,33,1037,6,231500,3,656,4,45,6,1,0,714,33071.42857142857,35000
705,17,1122,7,48210,3,692,17,16,25,1,0,753,6026.25,24999
706,41,1281,6,29136,3,786,15,45,25,1,0,874,4162.285714285715,64800
707,14,186,17,118000,3,51,4,2,25,1,0,85,6555.555555555556,5900
708,19,788,6,27000,3,538,4,45,52,1,0,642,3857.1428571428573,53000
709,41,1352,8,60000,3,738,17,60,6,0,0,824,6666.666666666667,37000
710,41,1303,19,31678,3,759,9,87,25,1,0,883,1583.9,21995
711,32,1222,5,92203,2,747,11,134,97,1,0,991,15367.166666666666,39985
712,30,787,7,28000,3,418,17,87,25,1,0,550,3500.0,45000
713,34,1363,7,54500,3,726,30,45,25,0,0,829,6812.5,33999
714,33,352,5,49098,3,195,17,48,3,1,0,266,8183.0,47900
715,30,1620,9,54293,3,890,17,45,43,0,0,998,5429.3,62500
716,29,945,12,71280,3,492,9,45,25,1,0,574,5483.076923076923,19998
717,32,1272,8,102000,3,438,5,48,3,1,0,497,11333.333333333334,33900
718,41,1770,4,5409,3,1032,37,247,52,1,0,1371,1081.8,107900
719,32,1558,1,3400,3,862,31,45,25,1,0,966,1700.0,69645
720,19,914,8,269885,3,687,4,45,25,1,0,764,29987.222222222223,29500
721,15,1436,1,15500,3,824,4,48,25,1,0,904,7750.0,44000
722,51,1778,3,12500,3,1023,19,48,25,1,0,1118,3125.0,599000
723,32,1272,4,5400,3,696,31,45,25,1,0,800,1080.0,165000
724,30,627,10,84500,3,418,4,16,25,0,0,466,7681.818181818182,20000
725,41,830,7,59338,3,774,17,45,25,1,0,864,7417.25,32999
726,34,1720,2,21214,3,976,21,220,25,1,0,1245,7071.333333333333,84645
727,24,474,10,87000,3,166,4,24,10,0,0,207,7909.090909090909,15000
728,34,692,8,65680,3,719,15,87,25,1,0,849,7297.777777777777,24950
729,33,586,14,171750,2,328,4,45,25,0,0,404,11450.0,14490
730,45,1782,4,15109,3,1046,20,250,119,1,0,1438,3021.8,51899
731,29,325,13,90818,3,257,4,48,10,0,0,322,6487.0,3995
732,36,1593,3,1685,6,936,4,45,6,1,0,997,421.25,130000
733,5,165,16,118000,3,61,9,2,25,1,0,100,6941.176470588235,5000
734,13,453,7,74500,3,403,4,48,25,0,0,483,9312.5,15499
